
Q_4_7	ocean	0.29529840286288944	
Q_4_8	.	0.0244264972529241	
Q_4_9	You	0.20356618453349387	
Q_4_10	are	0.154165830463171	
Q_4_11	the	0.2752717839820044	
Q_4_12	entire	0.6822794505528041	
Q_4_13	ocean	0.5328536246504102	
Q_4_14	in	0.24412581750324794	
Q_4_15	a	0.2332244717649051	
Q_4_16	drop	0.37881197886807577	
Q_4_17	.	0.18551729246973991	

Q_5_0	All	0.1554868561880929	
Q_5_1	successes	0.4573100209236145	
Q_5_2	begin	0.21963865522827422	
Q_5_3	with	0.07405424171260425	
Q_5_4	self-discipline	0.7946111815316337	
Q_5_5	.	0.056495907849499157	
Q_5_6	It	0.057768291660717556	
Q_5_7	starts	0.2358360950435911	
Q_5_8	with	0.13590257189103536	
Q_5_9	you	0.4758748284408024	
Q_5_10	.	0.14590405353478023	

Q_6_0	It	0.026842040808073113	
Q_6_1	's	0.0217726456134447	
Q_6_2	not	0.11191715885485921	
Q_6_3	a	0.021307504569579448	
Q_6_4	question	0.09488474258354732	
Q_6_5	of	0.0809312980355961	
Q_6_6	learning	0.5855947051729474	
Q_6_7	much	0.23881246255976812	
Q_6_8	.	0.03124434201579009	
Q_6_9	On	0.029873758321627975	
Q_6_10	the	0.028531226412659243	
Q_6_11	contrary	0.16964279966694967	
Q_6_12	.	0.02793919394857117	
Q_6_13	It	0.041293536712016375	
Q_6_14	's	0.04480167318667684	
Q_6_15	a	0.03625858947634697	
Q_6_16	question	0.14623495936393738	
Q_6_17	of	0.13413684389420918	
Q_6_18	unlearning	0.8882841978754316	
Q_6_19	much	0.3934394323400089	
Q_6_20	.	0.2597580701112747	

Q_7_0	When	0.03791003780705588	
Q_7_1	I	0.04993865692189762	
Q_7_2	count	0.2967983494911875	
Q_7_3	my	0.2850823306611606	
Q_7_4	blessings	0.7039510267121452	
Q_7_5	,	0.07192363430346761	
Q_7_6	I	0.09975721607250827	
Q_7_7	count	0.33813783739294323	
Q_7_8	you	0.5569469119821276	
Q_7_9	twice	0.6969508613858905	
Q_7_10	.	0.27186366277081625	

Q_8_0	Feel	0.5379511884280613	
Q_8_1	the	0.21930365583726338	
Q_8_2	fear	0.7270285870347705	
Q_8_3	and	0.0723497871575611	
Q_8_4	do	0.45521909849984304	
Q_8_5	it	0.3804476431437901	
Q_8_6	anyway	0.5343750353370395	
Q_8_7	.	0.21276611302580153	

Q_9_0	A	0.10316114553383418	
Q_9_1	warm	0.6865685837609428	
Q_9_2	smile	0.7185487619468144	
Q_9_3	is	0.04721748305018991	
Q_9_4	the	0.036704981699585915	
Q_9_5	universal	0.414930128625461	
Q_9_6	language	0.3970324226788112	
Q_9_7	of	0.26740410178899765	
Q_9_8	kindness	0.6409407470907483	
Q_9_9	.	0.23788570399795259	

Q_10_0	Forgive	0.6650464747633252	
Q_10_1	,	0.28933787984507425	
Q_10_2	son	0.334493878696646	
Q_10_3	;	0.04099020514903324	
Q_10_4	men	0.29133292394024984	
Q_10_5	are	0.23174540911402022	
Q_10_6	men	0.35511946039540426	
Q_10_7	;	0.04336690955928394	
Q_10_8	they	0.07691602435495172	
Q_10_9	needs	0.2302162019269807	
Q_10_10	must	0.2827790251799992	
Q_10_11	err	0.5542337277105877	
Q_10_12	.	0.195540685738836	

Q_11_0	Life	0.3928073155028479	
Q_11_1	is	0.07890874945691653	
Q_11_2	about	0.08314909785985947	
Q_11_3	making	0.3438484115259988	
Q_11_4	an	0.3470901719161442	
Q_11_5	impact	0.8376898424965995	
Q_11_6	,	0.060109559912234545	
Q_11_7	not	0.1791552816118513	
Q_11_8	making	0.2105622153197016	
Q_11_9	an	0.18538468224661692	
Q_11_10	income	0.463897562452725	
Q_11_11	.	0.1339499301144055	

S_12_0	Happy	0.46556090882846285	
S_12_1	Holidays	0.6297049011502948	
S_12_2	Love	0.3964214495250157	
S_12_3	Emily	0.5467607655695507	
S_12_4	,	0.2315919835652624	
S_12_5	Peter	0.5036653322832925	
S_12_6	and	0.28058039929185596	
S_12_7	Mattie	0.5147137663194111	

S_13_0	Happy	0.412010133266449	
S_13_1	Lunar	0.7179236837795803	
S_13_2	New	0.6549308001995087	
S_13_3	Year	0.6128121167421341	
S_13_4	!	0.30655569583177567	

S_14_0	Magnolia	0.8156429699489048	
S_14_1	Theatre	0.608856954744884	

S_15_0	HAPPY	0.42854295670986176	
S_15_1	MID-AUTUMN	0.6392367865358081	
S_15_2	FESTIVAL	0.5943877164806638	

Q_16_0	Our	0.0620479980217559	
Q_16_1	job	0.21614287314670427	
Q_16_2	is	0.04715043918362686	
Q_16_3	not	0.1736058539577893	
Q_16_4	to	0.07619767423186984	
Q_16_5	prepare	0.4478564368827002	
Q_16_6	students	0.3216329408543451	
Q_16_7	for	0.14287143679601805	
Q_16_8	something	0.2788936442562512	
Q_16_9	.	0.05448478580053363	
Q_16_10	Our	0.08058632098670516	
Q_16_11	job	0.18168137595057487	
Q_16_12	is	0.08176548166998795	
Q_16_13	to	0.07491207442113332	
Q_16_14	help	0.40400982754571096	
Q_16_15	students	0.3745861181191036	
Q_16_16	prepare	0.5569722205400467	
Q_16_17	themselves	0.6548356200967517	
Q_16_18	for	0.35973235219717026	
Q_16_19	anything	0.6770233086177281	
Q_16_20	.	0.24748240730592183	

S_17_0	Mussels	0.5885569197790963	
S_17_1	.	0.1839097131575857	
S_17_2	Easy	0.5157160248075213	
S_17_3	,	0.29399346879550387	
S_17_4	Elegant	0.5892539215939385	
S_17_5	,	0.3068555923444884	
S_17_6	Delicious	0.6929680960518974	
S_17_7	.	0.2935319255505289	

S_18_0	The	0.023408715330463434	
S_18_1	best	0.2913892535226686	
S_18_2	way	0.1900282065783228	
S_18_3	to	0.06917932815849781	
S_18_4	predict	0.48242015498025076	
S_18_5	the	0.1773329951933452	
S_18_6	future	0.4840711546795709	
S_18_7	is	0.0419574720352622	
S_18_8	to	0.07725845907615232	
S_18_9	create	0.7551627925464085	
S_18_10	it	0.33989362737962175	

S_19_0	ARIES	0.49076121194022043	
S_19_1	Fearless	0.7110579907894135	
S_19_2	•	0.2454167189342635	
S_19_3	Passionate	0.6464399099349976	
S_19_4	•	0.166130857276065	
S_19_5	In	0.22166186358247483	
S_19_6	Charge	0.4206567683390209	

S_20_0	Better	0.46939713401453836	
S_20_1	together	0.44895882265908377	
S_20_2	A	0.09473234787583351	
S_20_3	road	0.4729627903018679	
S_20_4	trip	0.4424163209540503	
S_20_5	to	0.2022428171975272	
S_20_6	Michigan	0.585725914154734	

Q_21_0	Whatever	0.06404892754341875	
Q_21_1	you	0.03279474745171943	
Q_21_2	do	0.09386407650474991	
Q_21_3	,	0.018695524265889878	
Q_21_4	or	0.025347853478576456	
Q_21_5	dream	0.2774845233985356	
Q_21_6	you	0.04307038111645462	
Q_21_7	can	0.0482625417228389	
Q_21_8	,	0.01660967284572377	
Q_21_9	begin	0.3487967380455562	
Q_21_10	it	0.14542466455272265	
Q_21_11	.	0.022767058681763177	
Q_21_12	Boldness	0.664093051637922	
Q_21_13	has	0.11049300112894603	
Q_21_14	genius	0.500050636274474	
Q_21_15	and	0.24699061044624873	
Q_21_16	power	0.5301484103713717	
Q_21_17	and	0.24143373753343308	
Q_21_18	magic	0.5299140087195805	
Q_21_19	in	0.12266979739069939	
Q_21_20	it	0.11161901243031025	
Q_21_21	.	0.08126392015921217	

S_22_0	20	0.7785598465374538	
S_22_1	%	0.7397596793515342	
S_22_2	Off	0.5532656546149936	
S_22_3	Winter	0.41514464787074495	
S_22_4	is	0.07799421862832137	
S_22_5	Coming	0.18796907844288008	
S_22_6	Sale	0.29315931988613947	

S_23_0	7	0.3628112013850893	
S_23_1	Facebook	0.5460494032927922	
S_23_2	Tools	0.39453908801078796	
S_23_3	for	0.09481425290661198	
S_23_4	Small	0.4299444556236267	
S_23_5	Business	0.4457090731178011	
S_23_6	Owners	0.3934176138469151	

S_24_0	NEON	0.7860657061849322	
S_24_1	LOVE	0.7499888369015285	
S_24_2	In	0.17039957376463072	
S_24_3	Tokyo	0.37395873027188437	

Q_25_0	Life	0.4355333468743733	
Q_25_1	got	0.06329304458839553	
Q_25_2	to	0.027424977651597664	
Q_25_3	be	0.046408007303918045	
Q_25_4	about	0.08158908604777285	
Q_25_5	more	0.31682670435735155	
Q_25_6	than	0.08343518844672612	
Q_25_7	just	0.08304466945784432	
Q_25_8	solving	0.4768637695482799	
Q_25_9	problems	0.4939835178000586	
Q_25_10	.	0.1667638538139207	

Q_26_0	Inaction	0.5184224162782941	
Q_26_1	breeds	0.19183508519615447	
Q_26_2	doubt	0.46090972636427197	
Q_26_3	and	0.20415834018162318	
Q_26_4	fear	0.4568717564855303	
Q_26_5	.	0.041943217893796306	
Q_26_6	Action	0.7238845293010984	
Q_26_7	breeds	0.2616240360907146	
Q_26_8	confidence	0.7535684193883624	
Q_26_9	and	0.3755431664841516	
Q_26_10	courage	0.7532283450875964	
Q_26_11	.	0.27674178779125214	

Q_27_0	There	0.016601606272161007	
Q_27_1	is	0.01804870628153107	
Q_27_2	a	0.03964968424822603	
Q_27_3	huge	0.40606551085199627	
Q_27_4	value	0.6306463054248265	
Q_27_5	in	0.1734859086573124	
Q_27_6	learning	0.5703959571463721	
Q_27_7	with	0.190018963600908	
Q_27_8	instant	0.6472541306700025	
Q_27_9	feedback	0.6606928322996412	
Q_27_10	.	0.28649950878960745	

Q_28_0	As	0.054594127727406364	
Q_28_1	is	0.04478069754051311	
Q_28_2	our	0.10726860325251307	
Q_28_3	confidence	0.8453496950013297	
Q_28_4	,	0.05015433872384684	
Q_28_5	so	0.07063284649380616	
Q_28_6	is	0.06885256724698204	
Q_28_7	our	0.16021290208612168	
Q_28_8	capacity	0.838785959141595	
Q_28_9	.	0.24693426276956285	

Q_29_0	We	0.036251568368503025	
Q_29_1	should	0.14314233139157295	
Q_29_2	not	0.2520076962453978	
Q_29_3	teach	0.4383022742612021	
Q_29_4	children	0.3357232702629907	
Q_29_5	the	0.1526476208652769	
Q_29_6	sciences	0.4944436550140381	
Q_29_7	but	0.02576254923561854	
Q_29_8	give	0.3417430392333439	
Q_29_9	them	0.2087348454764911	
Q_29_10	a	0.2693976547036852	
Q_29_11	taste	0.8234649343150002	
Q_29_12	for	0.41991263202258516	
Q_29_13	them	0.33374929960284916	
Q_29_14	.	0.21600724490625517	

S_30_0	LESS	0.5937035977840424	
S_30_1	WORRY	0.669876251901899	
S_30_2	--	0.1389204343514783	
S_30_3	MORE	0.46573823051793234	
S_30_4	SLEEP	0.7177734694310597	

S_31_0	Just	0.4988000031028475	
S_31_1	Dance	0.8107012680598668	

S_32_0	How	0.13540671153792314	
S_32_1	to	0.06339535942035061	
S_32_2	plan	0.35610930408750263	
S_32_3	an	0.11336791621787208	
S_32_4	affordable	0.6831961912768227	
S_32_5	excursion	0.5738415760653359	
S_32_6	for	0.08348728902637959	
S_32_7	the	0.09362346013741833	
S_32_8	whole	0.37753129644053324	
S_32_9	family	0.4391496160200664	
S_32_10	.	0.16768194947923934	

Q_33_0	Persistence	0.8499316062246051	
Q_33_1	is	0.07482728016163621	
Q_33_2	to	0.0417720382434449	
Q_33_3	the	0.037772425916045904	
Q_33_4	character	0.3258892851216452	
Q_33_5	of	0.1500467626111848	
Q_33_6	man	0.3059534749814442	
Q_33_7	as	0.04401774637933288	
Q_33_8	carbon	0.4701806434563228	
Q_33_9	is	0.11171867725040231	
Q_33_10	to	0.0864766389131546	
Q_33_11	steel	0.4676249325275421	
Q_33_12	.	0.1574124534215246	

Q_34_0	Man	0.3260924241372517	
Q_34_1	is	0.08354757672974042	
Q_34_2	the	0.10191473950232778	
Q_34_3	artificer	0.7101958734648568	
Q_34_4	of	0.1821902436869485	
Q_34_5	his	0.20331986461366927	
Q_34_6	own	0.3941886063132967	
Q_34_7	happiness	0.6547479459217617	
Q_34_8	.	0.2567354195884296	

Q_35_0	There	0.01805942167162097	
Q_35_1	is	0.017465984191013768	
Q_35_2	no	0.2271963506937027	
Q_35_3	greater	0.47839650085994173	
Q_35_4	education	0.556830142225538	
Q_35_5	than	0.024489804470379437	
Q_35_6	one	0.07158752504204001	
Q_35_7	that	0.043509814622146745	
Q_35_8	is	0.10076766993318285	
Q_35_9	self-driven	0.8844135063035148	
Q_35_10	.	0.3065032490662166	

Q_36_0	I	0.08053691019969327	
Q_36_1	'd	0.10757994199437755	
Q_36_2	rather	0.17603413281696184	
Q_36_3	hustle	0.8102262105260577	
Q_36_4	24/7	0.6690970957279205	
Q_36_5	than	0.11442967690527439	
Q_36_6	slave	0.568500646523067	
Q_36_7	9	0.405416231070246	
Q_36_8	to	0.32160345571381704	
Q_36_9	5	0.39608243107795715	
Q_36_10	.	0.20300013252667018	

Q_37_0	To	0.07693263914968286	
Q_37_1	succeed	0.5139192449195045	
Q_37_2	in	0.13527008518576622	
Q_37_3	life	0.2709906739848001	
Q_37_4	,	0.016020670516549478	
Q_37_5	you	0.022110635048842857	
Q_37_6	need	0.09226528821246964	
Q_37_7	two	0.1771965745304312	
Q_37_8	things	0.10244320918406759	
Q_37_9	:	0.051266234767224104	
Q_37_10	ignorance	0.8538669262613569	
Q_37_11	and	0.4938974806240627	
Q_37_12	confidence	0.8761734025818961	
Q_37_13	.	0.33288073539733887	

Q_38_0	Your	0.023637633450562134	
Q_38_1	faith	0.7837107309273311	
Q_38_2	can	0.10052151073302541	
Q_38_3	move	0.45702616231782095	
Q_38_4	mountains	0.3939442442996161	
Q_38_5	and	0.010541544146170574	
Q_38_6	your	0.025512121455644125	
Q_38_7	doubt	0.6834853291511536	
Q_38_8	can	0.08646524803979057	
Q_38_9	create	0.5015051152024951	
Q_38_10	them	0.21456243310655868	
Q_38_11	.	0.0978584491780826	

S_39_0	What	0.11310225538909435	
S_39_1	's	0.08972477099658656	
S_39_2	on	0.11114795931747981	
S_39_3	your	0.12681585550308228	
S_39_4	travel	0.6649296155997685	
S_39_5	bucket	0.7235759922436306	
S_39_6	list	0.5427978549684797	
S_39_7	?	0.21704299109322683	

Q_40_0	For	0.015458565972429434	
Q_40_1	me	0.026769523109708513	
Q_40_2	the	0.020335761127561063	
Q_40_3	greatest	0.4859960951975414	
Q_40_4	beauty	0.7206504685538155	
Q_40_5	always	0.1157776817147221	
Q_40_6	lies	0.05896636893573616	
Q_40_7	in	0.0297207450577324	
Q_40_8	the	0.03805966046223018	
Q_40_9	greatest	0.3603698568684714	
Q_40_10	clarity	0.8512266278266907	
Q_40_11	.	0.2508919739297458	

Q_41_0	I	0.13087159554873193	
Q_41_1	learned	0.590016075542995	
Q_41_2	most	0.4517027267387935	
Q_41_3	,	0.06001055200717279	
Q_41_4	not	0.08029134105890989	
Q_41_5	from	0.04085879250695663	
Q_41_6	those	0.10166786265160356	
Q_41_7	who	0.2009159592645509	
Q_41_8	taught	0.5013585686683655	
Q_41_9	me	0.23536803679806845	
Q_41_10	but	0.023804886931819574	
Q_41_11	from	0.0598486266764147	
Q_41_12	those	0.17382025026849338	
Q_41_13	who	0.2798511524285589	
Q_41_14	talked	0.7974752102579389	
Q_41_15	with	0.598657163126128	
Q_41_16	me	0.3930313289165497	
Q_41_17	.	0.21196796000003815	

Q_42_0	Life	0.4243420639208385	
Q_42_1	,	0.03037430634555806	
Q_42_2	it	0.02087087240735335	
Q_42_3	seems	0.044209722812021415	
Q_42_4	,	0.010293166300730914	
Q_42_5	is	0.028839981703120948	
Q_42_6	nothing	0.13296658412686416	
Q_42_7	if	0.029072062677836845	
Q_42_8	not	0.031261985057166645	
Q_42_9	a	0.03408267946880577	
Q_42_10	series	0.23217810690402985	
Q_42_11	of	0.12397457366543156	
Q_42_12	initiations	0.6290887317487172	
Q_42_13	,	0.29582897467272623	
Q_42_14	transitions	0.5706105998584202	
Q_42_15	,	0.2497909963130951	
Q_42_16	and	0.269546386386667	
Q_42_17	incorporations	0.654215469956398	
Q_42_18	.	0.18445568052785738	

Q_43_0	Do	0.5498919359275273	
Q_43_1	n't	0.5826870224305561	
Q_43_2	tell	0.495560993041311	
Q_43_3	people	0.39653533697128296	
Q_43_4	your	0.30182043462991714	
Q_43_5	plans	0.6101330476147788	
Q_43_6	.	0.3045326662915094	

Q_44_0	Work	0.5443266459873745	
Q_44_1	without	0.43061803919928415	
Q_44_2	love	0.8060422326837268	
Q_44_3	is	0.3163007689373834	
Q_44_4	slavery	0.7626373256955828	
Q_44_5	.	0.35243005199091776	

S_45_0	P.S	0.3455120378306934	
S_45_1	you	0.11925949661859445	
S_45_2	look	0.34924930121217457	
S_45_3	great	0.6474928643022265	
S_45_4	today	0.33134648523160387	
S_45_5	like	0.07044484985194036	
S_45_6	always	0.3421918973326683	
S_45_7	!	0.11454194730945996	

S_46_0	Prom	0.7281521473612104	
S_46_1	Queen	0.6815402678080967	
S_46_2	2018	0.6595216308321271	

S_47_0	Season	0.45514736430985586	
S_47_1	's	0.4598539152315685	
S_47_2	Greetings	0.543468143258776	
S_47_3	•	0.04659984653283443	
S_47_4	wishing	0.18314497811453684	
S_47_5	you	0.09943219779857568	
S_47_6	joy	0.6639372365815299	
S_47_7	,	0.3773465028830937	
S_47_8	cheer	0.6132047325372696	
S_47_9	&	0.17687840493662016	
S_47_10	a	0.08490444826228279	
S_47_11	happy	0.522838505251067	
S_47_12	new	0.4771128701312201	
S_47_13	year	0.4330668215240751	
S_47_14	•	0.19818524510732718	

Q_48_0	Many	0.056036767815904956	
Q_48_1	who	0.03282761262796287	
Q_48_2	are	0.04558037437631616	
Q_48_3	self-taught	0.8118852930409568	
Q_48_4	far	0.21828558295965195	
Q_48_5	excel	0.4392559251614979	
Q_48_6	the	0.029432646797171662	
Q_48_7	doctors	0.3741181067058018	
Q_48_8	,	0.20047280618122645	
Q_48_9	masters	0.42477674995149883	
Q_48_10	,	0.21334029414824077	
Q_48_11	and	0.16917690581509046	
Q_48_12	bachelors	0.43809784735952106	
Q_48_13	of	0.026863832608796656	
Q_48_14	the	0.016052311901668354	
Q_48_15	most	0.07630233280360699	
Q_48_16	renowned	0.2680357439177377	
Q_48_17	universities	0.3192079354609762	
Q_48_18	.	0.07731203814702374	

Q_49_0	The	0.03554044022790289	
Q_49_1	reward	0.5841146068913596	
Q_49_2	for	0.19770135145102227	
Q_49_3	work	0.4294043034315109	
Q_49_4	well	0.4569958597421646	
Q_49_5	done	0.4365221517426627	
Q_49_6	is	0.04402790715851422	
Q_49_7	the	0.05443984767355557	
Q_49_8	opportunity	0.5904268728835242	
Q_49_9	to	0.2885953794632639	
Q_49_10	do	0.502212392432349	
Q_49_11	more	0.7346913388797215	
Q_49_12	.	0.2585890090891293	

Q_50_0	In	0.013814187500559325	
Q_50_1	the	0.013298806435029422	
Q_50_2	practice	0.2544599675706455	
Q_50_3	of	0.1131866436418412	
Q_50_4	tolerance	0.6493263031755175	
Q_50_5	,	0.03512146040364834	
Q_50_6	one	0.16316158803445951	
Q_50_7	's	0.2288483413202422	
Q_50_8	enemy	0.6813365731920514	
Q_50_9	is	0.2074246864233698	
Q_50_10	the	0.194960746381964	
Q_50_11	best	0.6539276838302612	
Q_50_12	teacher	0.6951763417039599	
Q_50_13	.	0.27230776633535114	

Q_51_0	Hearts	0.7158704314913068	
Q_51_1	are	0.24769794195890427	
Q_51_2	wild	0.6488965323993138	
Q_51_3	creatures	0.5122463554143906	
Q_51_4	,	0.05216890460412417	
Q_51_5	that	0.016283458065507666	
Q_51_6	's	0.019427451454768225	
Q_51_7	why	0.029130948075492467	
Q_51_8	our	0.07748950459063053	
Q_51_9	ribs	0.48180718081338064	
Q_51_10	are	0.20828915706702641	
Q_51_11	cages	0.5122822501829692	
Q_51_12	.	0.18803514114448003	

Q_52_0	Experience	0.7280920190470559	
Q_52_1	:	0.04642681118899158	
Q_52_2	that	0.017227692080528607	
Q_52_3	most	0.10291304119995662	
Q_52_4	brutal	0.47847642430237364	
Q_52_5	of	0.12126461097172328	
Q_52_6	teachers	0.3559481054544449	
Q_52_7	.	0.024773833474942615	
Q_52_8	But	0.056443717064602036	
Q_52_9	you	0.2611344999500683	
Q_52_10	learn	0.5475876671927316	
Q_52_11	,	0.09321022965013981	
Q_52_12	my	0.23617617785930634	
Q_52_13	God	0.3988387903996876	
Q_52_14	do	0.2654815060751779	
Q_52_15	you	0.30376753956079483	
Q_52_16	learn	0.44576567198549	
Q_52_17	.	0.15539048612117767	

Q_53_0	To	0.05594436238918986	
Q_53_1	be	0.1222541614302567	
Q_53_2	successful	0.5612092103276934	
Q_53_3	in	0.1548640222421714	
Q_53_4	life	0.2794276624917984	
Q_53_5	what	0.030355635365205153	
Q_53_6	you	0.051078351214528084	
Q_53_7	need	0.18983830085822515	
Q_53_8	is	0.14231183220233237	
Q_53_9	education	0.8298818469047546	
Q_53_10	,	0.14717865282935755	
Q_53_11	not	0.2006155965583665	
Q_53_12	literacy	0.48168055926050457	
Q_53_13	and	0.2750434992568834	
Q_53_14	degrees	0.4450835372720446	
Q_53_15	.	0.16106982050197466	

Q_54_0	The	0.02372967784426042	
Q_54_1	aim	0.35949169950825827	
Q_54_2	of	0.11152977123856544	
Q_54_3	a	0.1397918848586934	
Q_54_4	college	0.613470292517117	
Q_54_5	education	0.5209478650774274	
Q_54_6	is	0.02899742908110576	
Q_54_7	to	0.02794576365600473	
Q_54_8	teach	0.32854566297360827	
Q_54_9	you	0.12943768288408006	
Q_54_10	to	0.11623804218002728	
Q_54_11	know	0.42719084663050516	
Q_54_12	a	0.2628851628729275	
Q_54_13	good	0.7033590929848808	
Q_54_14	man	0.58083333500794	
Q_54_15	when	0.2674158343247005	
Q_54_16	you	0.2685770365808691	
Q_54_17	see	0.3917925549404962	
Q_54_18	one	0.32453067707163946	
Q_54_19	.	0.1806770765355655	

Q_55_0	Breathe	0.7993019052914211	
Q_55_1	.	0.1962225479739053	
Q_55_2	It	0.02619945245844844	
Q_55_3	's	0.021322547853092795	
Q_55_4	just	0.05224558085735355	
Q_55_5	a	0.05667290409162108	
Q_55_6	bad	0.40178722568920683	
Q_55_7	day	0.46718553985868183	
Q_55_8	,	0.08395453808563096	
Q_55_9	not	0.244867242872715	
Q_55_10	a	0.15267455684287207	
Q_55_11	bad	0.3938323642526354	
Q_55_12	life	0.6130206755229405	
Q_55_13	.	0.21631928107568196	

Q_56_0	Great	0.5970096034663064	
Q_56_1	teachers	0.6364704583372388	
Q_56_2	transcend	0.6164343782833644	
Q_56_3	ideology	0.6732863656112126	
Q_56_4	.	0.3019989686352866	

Q_57_0	The	0.03642155376396009	
Q_57_1	object	0.4317130595445633	
Q_57_2	of	0.10653993647013392	
Q_57_3	the	0.10562026873230934	
Q_57_4	superior	0.5237394954477038	
Q_57_5	man	0.39689074030944277	
Q_57_6	is	0.16970992141536304	
Q_57_7	truth	0.8599021009036473	
Q_57_8	.	0.32357983610459734	

Q_58_0	Be	0.29247523844242096	
Q_58_1	truthful	0.7559175533907754	
Q_58_2	,	0.08879608607717923	
Q_58_3	nature	0.3488943853548595	
Q_58_4	only	0.13680448915277207	
Q_58_5	sides	0.21897260738270624	
Q_58_6	with	0.09023328670965773	
Q_58_7	truth	0.4398698891912188	
Q_58_8	.	0.1530200264283589	

Q_59_0	Do	0.21314258447715215	
Q_59_1	n't	0.23073524981737137	
Q_59_2	be	0.14544615096279553	
Q_59_3	afraid	0.3492175851549421	
Q_59_4	your	0.0710508722279753	
Q_59_5	life	0.36872096572603497	
Q_59_6	will	0.12909292536122458	
Q_59_7	end	0.40788928312914713	
Q_59_8	.	0.030017304101160595	
Q_59_9	Be	0.22789397729294641	
Q_59_10	afraid	0.3798342240708215	
Q_59_11	that	0.061307929190141816	
Q_59_12	it	0.193660706281662	
Q_59_13	will	0.23984796979597636	
Q_59_14	never	0.6785387652260917	
Q_59_15	begin	0.6230091729334423	
Q_59_16	.	0.23279013271842683	

Q_60_0	I	0.08127355469124657	
Q_60_1	've	0.08120566992355245	
Q_60_2	failed	0.6589703900473458	
Q_60_3	over	0.33641716625009266	
Q_60_4	and	0.2560847614492689	
Q_60_5	over	0.365994787641934	
Q_60_6	and	0.24570839639220918	
Q_60_7	over	0.3273294333900724	
Q_60_8	again	0.248367577791214	
Q_60_9	in	0.027741144153489068	
Q_60_10	my	0.061387515892939906	
Q_60_11	life	0.17218900259052003	
Q_60_12	--	0.01789360395715838	
Q_60_13	and	0.022404825780540705	
Q_60_14	that	0.13011353835463524	
Q_60_15	is	0.14147611494575227	
Q_60_16	why	0.3497045135923794	
Q_60_17	I	0.4905362256935665	
Q_60_18	succeed	0.8287767171859741	
Q_60_19	.	0.2915715660367693	

S_61_0	Quick	0.5106958853346961	
S_61_1	And	0.29492407185690744	
S_61_2	Easy	0.5223601630755833	
S_61_3	Playdough	0.48526530074221746	
S_61_4	Recipe	0.3886125534772873	

Q_62_0	Reading	0.6864070338862283	
Q_62_1	is	0.06194689956360629	
Q_62_2	equivalent	0.22894993158323423	
Q_62_3	to	0.07073456554540566	
Q_62_4	thinking	0.4754776954650879	
Q_62_5	with	0.10958201518016202	
Q_62_6	someone	0.3182772749236652	
Q_62_7	else	0.3845136421067374	
Q_62_8	's	0.3441671005317143	
Q_62_9	head	0.38638810494116377	
Q_62_10	instead	0.07723533881029912	
Q_62_11	of	0.03673301610563483	
Q_62_12	with	0.04897150996008089	
Q_62_13	one	0.15877940239650862	
Q_62_14	's	0.19396780324833734	
Q_62_15	own	0.3177874226655279	
Q_62_16	.	0.09955121896096639	

